flight_id,tanggal,latitude,longitude,heading,altitude,aircraft_code,registration,time,callsign,airline_icao
5128,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5129,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5130,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5131,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5132,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5133,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5134,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5135,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
5136,9/30/2022,0.4644,101.4469,92,0,A320,PK-SJU,1664515307,SJV864,SJV
6277,10/1/2022,0.4152,101.4432,1,825,A320,PK-SJZ,1664600611,SJV864,SJV
6278,10/1/2022,0.4172,101.4432,1,800,A320,PK-SJZ,1664600614,SJV864,SJV
6279,10/1/2022,0.4192,101.4433,1,750,A320,PK-SJZ,1664600617,SJV864,SJV
6280,10/1/2022,0.4247,101.4434,1,650,A320,PK-SJZ,1664600626,SJV864,SJV
6281,10/1/2022,0.4267,101.4435,1,625,A320,PK-SJZ,1664600629,SJV864,SJV
6282,10/1/2022,0.4286,101.4435,1,600,A320,PK-SJZ,1664600632,SJV864,SJV
6283,10/1/2022,0.4323,101.4437,1,525,A320,PK-SJZ,1664600638,SJV864,SJV
6284,10/1/2022,0.4343,101.4437,1,475,A320,PK-SJZ,1664600641,SJV864,SJV
6285,10/1/2022,0.44,101.4438,2,375,A320,PK-SJZ,1664600650,SJV864,SJV
6286,10/1/2022,0.442,101.4439,2,350,A320,PK-SJZ,1664600653,SJV864,SJV
6287,10/1/2022,0.4439,101.444,2,300,A320,PK-SJZ,1664600656,SJV864,SJV
6288,10/1/2022,0.4498,101.4442,1,150,A320,PK-SJZ,1664600666,SJV864,SJV
6289,10/1/2022,0.4522,101.4443,1,175,A320,PK-SJZ,1664600669,SJV864,SJV
6290,10/1/2022,0.4557,101.4443,1,150,A320,PK-SJZ,1664600675,SJV864,SJV
6291,10/1/2022,0.4573,101.4444,1,175,A320,PK-SJZ,1664600678,SJV864,SJV
6292,10/1/2022,0.4608,101.4445,1,0,A320,PK-SJZ,1664600687,SJV864,SJV
6293,10/1/2022,0.4619,101.4445,2,0,A320,PK-SJZ,1664600691,SJV864,SJV
6294,10/1/2022,0.4626,101.4445,2,0,A320,PK-SJZ,1664600695,SJV864,SJV
6295,10/1/2022,0.4631,101.4445,339,0,A320,PK-SJZ,1664600699,SJV864,SJV
6296,10/1/2022,0.4634,101.4446,2,0,A320,PK-SJZ,1664600702,SJV864,SJV
6297,10/1/2022,0.4637,101.4446,16,0,A320,PK-SJZ,1664600710,SJV864,SJV
6298,10/1/2022,0.4638,101.4447,36,0,A320,PK-SJZ,1664600714,SJV864,SJV
6299,10/1/2022,0.4638,101.4448,53,0,A320,PK-SJZ,1664600718,SJV864,SJV
6300,10/1/2022,0.4638,101.445,87,0,A320,PK-SJZ,1664600726,SJV864,SJV
6301,10/1/2022,0.4638,101.4451,90,0,A320,PK-SJZ,1664600730,SJV864,SJV
6302,10/1/2022,0.4638,101.4452,90,0,A320,PK-SJZ,1664600735,SJV864,SJV
6303,10/1/2022,0.4638,101.4453,92,0,A320,PK-SJZ,1664600738,SJV864,SJV
6304,10/1/2022,0.4638,101.4454,92,0,A320,PK-SJZ,1664600743,SJV864,SJV
6305,10/1/2022,0.4638,101.4455,92,0,A320,PK-SJZ,1664600750,SJV864,SJV
6306,10/1/2022,0.4638,101.4456,90,0,A320,PK-SJZ,1664600755,SJV864,SJV
6307,10/1/2022,0.4638,101.4457,84,0,A320,PK-SJZ,1664600759,SJV864,SJV
6308,10/1/2022,0.4639,101.4458,73,0,A320,PK-SJZ,1664600763,SJV864,SJV
6309,10/1/2022,0.464,101.4459,42,0,A320,PK-SJZ,1664600771,SJV864,SJV
6310,10/1/2022,0.464,101.4459,45,0,A320,PK-SJZ,1664600774,SJV864,SJV
6311,10/1/2022,0.4641,101.446,56,0,A320,PK-SJZ,1664600779,SJV864,SJV
6312,10/1/2022,0.4641,101.446,64,0,A320,PK-SJZ,1664600782,SJV864,SJV
6313,10/1/2022,0.4641,101.4462,87,0,A320,PK-SJZ,1664600790,SJV864,SJV
6314,10/1/2022,0.4641,101.4462,90,0,A320,PK-SJZ,1664600794,SJV864,SJV
6315,10/1/2022,0.4641,101.4463,90,0,A320,PK-SJZ,1664600798,SJV864,SJV
6316,10/1/2022,0.4641,101.4463,90,0,A320,PK-SJZ,1664600802,SJV864,SJV
6317,10/1/2022,0.4641,101.4464,90,0,A320,PK-SJZ,1664600809,SJV864,SJV
6318,10/1/2022,0.4641,101.4465,92,0,A320,PK-SJZ,1664600814,SJV864,SJV
6319,10/1/2022,0.464,101.4466,92,0,A320,PK-SJZ,1664600819,SJV864,SJV
6320,10/1/2022,0.4641,101.4466,90,0,A320,PK-SJZ,1664600822,SJV864,SJV
6321,10/1/2022,0.464,101.4467,92,0,A320,PK-SJZ,1664600830,SJV864,SJV
6322,10/1/2022,0.464,101.4468,92,0,A320,PK-SJZ,1664600834,SJV864,SJV
6323,10/1/2022,0.464,101.4468,90,0,A320,PK-SJZ,1664600839,SJV864,SJV
6324,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600847,SJV864,SJV
6325,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600851,SJV864,SJV
6326,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600855,SJV864,SJV
6327,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600859,SJV864,SJV
6328,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600863,SJV864,SJV
6329,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600870,SJV864,SJV
6330,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600872,SJV864,SJV
6331,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600877,SJV864,SJV
6332,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600882,SJV864,SJV
6333,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600887,SJV864,SJV
6334,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600892,SJV864,SJV
6335,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600897,SJV864,SJV
6336,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600902,SJV864,SJV
6337,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600907,SJV864,SJV
6338,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600912,SJV864,SJV
6339,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600917,SJV864,SJV
6340,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600922,SJV864,SJV
6341,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600927,SJV864,SJV
6342,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600932,SJV864,SJV
6343,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600937,SJV864,SJV
6344,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600942,SJV864,SJV
6345,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600947,SJV864,SJV
6346,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600953,SJV864,SJV
6347,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600957,SJV864,SJV
6348,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600967,SJV864,SJV
6349,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600967,SJV864,SJV
6350,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600972,SJV864,SJV
6351,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600977,SJV864,SJV
6352,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600982,SJV864,SJV
6353,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600987,SJV864,SJV
6354,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600992,SJV864,SJV
6355,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6356,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6357,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6358,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6359,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6360,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6361,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6362,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6363,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6364,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6365,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6366,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6367,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6368,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6369,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6370,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
6371,10/1/2022,0.464,101.4469,90,0,A320,PK-SJZ,1664600997,SJV864,SJV
3715,9/29/2022,0.5106,101.4457,181,1125,A320,PK-STZ,1664430425,SJV864,SJV
3716,9/29/2022,0.5066,101.4457,180,1075,A320,PK-STZ,1664430431,SJV864,SJV
3717,9/29/2022,0.5028,101.4457,180,1000,A320,PK-STZ,1664430436,SJV864,SJV
3718,9/29/2022,0.5003,101.4456,181,950,A320,PK-STZ,1664430440,SJV864,SJV
3719,9/29/2022,0.4961,101.4455,182,875,A320,PK-STZ,1664430446,SJV864,SJV
3720,9/29/2022,0.4922,101.4453,181,800,A320,PK-STZ,1664430453,SJV864,SJV
3721,9/29/2022,0.4902,101.4453,181,750,A320,PK-STZ,1664430456,SJV864,SJV
3722,9/29/2022,0.4879,101.4452,182,700,A320,PK-STZ,1664430459,SJV864,SJV
3723,9/29/2022,0.482,101.4451,180,575,A320,PK-STZ,1664430468,SJV864,SJV
3724,9/29/2022,0.4803,101.4451,180,500,A320,PK-STZ,1664430471,SJV864,SJV
3725,9/29/2022,0.4783,101.445,181,475,A320,PK-STZ,1664430474,SJV864,SJV
3726,9/29/2022,0.474,101.4449,181,400,A320,PK-STZ,1664430481,SJV864,SJV
3727,9/29/2022,0.4726,101.4448,181,375,A320,PK-STZ,1664430484,SJV864,SJV
3728,9/29/2022,0.4666,101.4447,182,0,A320,PK-STZ,1664430492,SJV864,SJV
3729,9/29/2022,0.4644,101.4446,180,0,A320,PK-STZ,1664430497,SJV864,SJV
3730,9/29/2022,0.462,101.4445,182,0,A320,PK-STZ,1664430501,SJV864,SJV
3731,9/29/2022,0.4602,101.4445,182,0,A320,PK-STZ,1664430505,SJV864,SJV
3732,9/29/2022,0.4572,101.4444,180,0,A320,PK-STZ,1664430513,SJV864,SJV
3733,9/29/2022,0.4562,101.4444,182,0,A320,PK-STZ,1664430517,SJV864,SJV
3734,9/29/2022,0.4555,101.4443,182,0,A320,PK-STZ,1664430521,SJV864,SJV
3735,9/29/2022,0.4548,101.4443,182,0,A320,PK-STZ,1664430525,SJV864,SJV
3736,9/29/2022,0.4536,101.4443,182,0,A320,PK-STZ,1664430533,SJV864,SJV
3737,9/29/2022,0.4532,101.4443,180,0,A320,PK-STZ,1664430536,SJV864,SJV
3738,9/29/2022,0.4528,101.4443,180,0,A320,PK-STZ,1664430539,SJV864,SJV
3739,9/29/2022,0.452,101.4445,157,0,A320,PK-STZ,1664430548,SJV864,SJV
3740,9/29/2022,0.4519,101.4445,208,0,A320,PK-STZ,1664430552,SJV864,SJV
3741,9/29/2022,0.4518,101.4444,261,0,A320,PK-STZ,1664430556,SJV864,SJV
3742,9/29/2022,0.4519,101.4442,323,0,A320,PK-STZ,1664430560,SJV864,SJV
3743,9/29/2022,0.452,101.4442,326,0,A320,PK-STZ,1664430565,SJV864,SJV
3744,9/29/2022,0.4522,101.4443,357,0,A320,PK-STZ,1664430572,SJV864,SJV
3745,9/29/2022,0.4523,101.4443,357,0,A320,PK-STZ,1664430577,SJV864,SJV
3746,9/29/2022,0.4524,101.4443,11,0,A320,PK-STZ,1664430580,SJV864,SJV
3747,9/29/2022,0.4526,101.4443,2,0,A320,PK-STZ,1664430585,SJV864,SJV
3748,9/29/2022,0.4529,101.4443,2,0,A320,PK-STZ,1664430592,SJV864,SJV
3749,9/29/2022,0.4531,101.4443,2,0,A320,PK-STZ,1664430596,SJV864,SJV
3750,9/29/2022,0.4534,101.4443,6,0,A320,PK-STZ,1664430601,SJV864,SJV
3751,9/29/2022,0.4537,101.4443,2,0,A320,PK-STZ,1664430605,SJV864,SJV
3752,9/29/2022,0.4543,101.4443,2,0,A320,PK-STZ,1664430613,SJV864,SJV
3753,9/29/2022,0.4546,101.4443,2,0,A320,PK-STZ,1664430617,SJV864,SJV
3754,9/29/2022,0.4549,101.4443,2,0,A320,PK-STZ,1664430621,SJV864,SJV
3755,9/29/2022,0.4558,101.4443,2,0,A320,PK-STZ,1664430629,SJV864,SJV
3756,9/29/2022,0.4562,101.4444,2,0,A320,PK-STZ,1664430633,SJV864,SJV
3757,9/29/2022,0.4566,101.4444,2,0,A320,PK-STZ,1664430637,SJV864,SJV
3758,9/29/2022,0.457,101.4444,2,0,A320,PK-STZ,1664430641,SJV864,SJV
3759,9/29/2022,0.4575,101.4444,2,0,A320,PK-STZ,1664430645,SJV864,SJV
3760,9/29/2022,0.4585,101.4444,4,0,A320,PK-STZ,1664430653,SJV864,SJV
3761,9/29/2022,0.459,101.4444,2,0,A320,PK-STZ,1664430657,SJV864,SJV
3762,9/29/2022,0.4595,101.4445,2,0,A320,PK-STZ,1664430661,SJV864,SJV
3763,9/29/2022,0.4598,101.4445,2,0,A320,PK-STZ,1664430664,SJV864,SJV
3764,9/29/2022,0.4608,101.4445,2,0,A320,PK-STZ,1664430672,SJV864,SJV
3765,9/29/2022,0.4613,101.4445,2,0,A320,PK-STZ,1664430676,SJV864,SJV
3766,9/29/2022,0.4618,101.4445,2,0,A320,PK-STZ,1664430680,SJV864,SJV
3767,9/29/2022,0.4625,101.4445,8,0,A320,PK-STZ,1664430688,SJV864,SJV
3768,9/29/2022,0.4628,101.4445,2,0,A320,PK-STZ,1664430692,SJV864,SJV
3769,9/29/2022,0.4631,101.4445,2,0,A320,PK-STZ,1664430696,SJV864,SJV
3770,9/29/2022,0.4634,101.4446,2,0,A320,PK-STZ,1664430701,SJV864,SJV
3771,9/29/2022,0.4636,101.4446,19,0,A320,PK-STZ,1664430705,SJV864,SJV
3772,9/29/2022,0.4638,101.4448,70,0,A320,PK-STZ,1664430713,SJV864,SJV
3773,9/29/2022,0.4639,101.445,90,0,A320,PK-STZ,1664430717,SJV864,SJV
3774,9/29/2022,0.4639,101.4451,92,0,A320,PK-STZ,1664430720,SJV864,SJV
3775,9/29/2022,0.4638,101.4455,92,0,A320,PK-STZ,1664430729,SJV864,SJV
3776,9/29/2022,0.4638,101.4457,81,0,A320,PK-STZ,1664430732,SJV864,SJV
3777,9/29/2022,0.4639,101.4458,56,0,A320,PK-STZ,1664430737,SJV864,SJV
3778,9/29/2022,0.464,101.4459,14,0,A320,PK-STZ,1664430741,SJV864,SJV
3779,9/29/2022,0.4643,101.4459,11,0,A320,PK-STZ,1664430749,SJV864,SJV
3780,9/29/2022,0.4644,101.4459,2,0,A320,PK-STZ,1664430752,SJV864,SJV
3781,9/29/2022,0.4644,101.446,25,0,A320,PK-STZ,1664430756,SJV864,SJV
3782,9/29/2022,0.4645,101.446,39,0,A320,PK-STZ,1664430759,SJV864,SJV
3783,9/29/2022,0.4645,101.4461,73,0,A320,PK-STZ,1664430764,SJV864,SJV
3784,9/29/2022,0.4645,101.4463,87,0,A320,PK-STZ,1664430772,SJV864,SJV
3785,9/29/2022,0.4645,101.4463,90,0,A320,PK-STZ,1664430774,SJV864,SJV
3786,9/29/2022,0.4645,101.4465,90,0,A320,PK-STZ,1664430780,SJV864,SJV
3787,9/29/2022,0.4645,101.4466,92,0,A320,PK-STZ,1664430789,SJV864,SJV
3788,9/29/2022,0.4645,101.4467,92,0,A320,PK-STZ,1664430793,SJV864,SJV
3789,9/29/2022,0.4645,101.4468,92,0,A320,PK-STZ,1664430796,SJV864,SJV
3790,9/29/2022,0.4645,101.4468,92,0,A320,PK-STZ,1664430799,SJV864,SJV
3791,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430804,SJV864,SJV
3792,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3793,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3794,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3795,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3796,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3797,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3798,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3799,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3800,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3801,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3802,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3803,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3804,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3805,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3806,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3807,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
3808,9/29/2022,0.4644,101.4469,92,0,A320,PK-STZ,1664430805,SJV864,SJV
7950,10/3/2022,0.413,101.4431,6,1025,AT75,PK-WFO,1664784809,WON2231,WON
7951,10/3/2022,0.4144,101.4431,6,1000,AT75,PK-WFO,1664784812,WON2231,WON
7952,10/3/2022,0.4178,101.4433,5,925,AT75,PK-WFO,1664784818,WON2231,WON
7953,10/3/2022,0.4195,101.4433,359,900,AT75,PK-WFO,1664784822,WON2231,WON
7954,10/3/2022,0.4242,101.4434,4,800,AT75,PK-WFO,1664784831,WON2231,WON
7955,10/3/2022,0.4257,101.4434,4,775,AT75,PK-WFO,1664784834,WON2231,WON
7956,10/3/2022,0.4271,101.4434,4,750,AT75,PK-WFO,1664784837,WON2231,WON
7957,10/3/2022,0.4288,101.4436,6,725,AT75,PK-WFO,1664784840,WON2231,WON
7958,10/3/2022,0.4333,101.4436,6,650,AT75,PK-WFO,1664784849,WON2231,WON
7959,10/3/2022,0.4351,101.4438,5,625,AT75,PK-WFO,1664784853,WON2231,WON
7960,10/3/2022,0.4382,101.444,6,550,AT75,PK-WFO,1664784859,WON2231,WON
7961,10/3/2022,0.4396,101.444,6,550,AT75,PK-WFO,1664784862,WON2231,WON
7962,10/3/2022,0.443,101.4442,5,475,AT75,PK-WFO,1664784868,WON2231,WON
7963,10/3/2022,0.4465,101.4442,5,425,AT75,PK-WFO,1664784875,WON2231,WON
7964,10/3/2022,0.4478,101.4441,359,400,AT75,PK-WFO,1664784878,WON2231,WON
7965,10/3/2022,0.4518,101.4443,4,350,AT75,PK-WFO,1664784886,WON2231,WON
7966,10/3/2022,0.4539,101.4443,4,325,AT75,PK-WFO,1664784889,WON2231,WON
7967,10/3/2022,0.4556,101.4443,2,0,AT75,PK-WFO,1664784893,WON2231,WON
7968,10/3/2022,0.4578,101.4445,8,0,AT75,PK-WFO,1664784899,WON2231,WON
7969,10/3/2022,0.4601,101.4445,2,0,AT75,PK-WFO,1664784907,WON2231,WON
7970,10/3/2022,0.4609,101.4445,2,0,AT75,PK-WFO,1664784911,WON2231,WON
7971,10/3/2022,0.4623,101.4445,2,0,AT75,PK-WFO,1664784919,WON2231,WON
7972,10/3/2022,0.4631,101.4447,2,0,AT75,PK-WFO,1664784927,WON2231,WON
7973,10/3/2022,0.4633,101.4447,2,0,AT75,PK-WFO,1664784930,WON2231,WON
7974,10/3/2022,0.4637,101.4447,5,0,AT75,PK-WFO,1664784935,WON2231,WON
7975,10/3/2022,0.4638,101.4447,28,0,AT75,PK-WFO,1664784938,WON2231,WON
7976,10/3/2022,0.4638,101.445,81,0,AT75,PK-WFO,1664784945,WON2231,WON
7977,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784949,WON2231,WON
7978,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7979,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7980,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7981,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7982,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7983,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7984,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7985,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7986,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7987,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7988,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7989,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7990,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7991,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7992,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7993,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
7994,10/3/2022,0.4638,101.4452,87,0,AT75,PK-WFO,1664784951,WON2231,WON
9300,10/4/2022,0.412,101.4431,6,1025,AT75,PK-WFO,1664870976,WON2231,WON
9301,10/4/2022,0.4137,101.4431,6,1000,AT75,PK-WFO,1664870979,WON2231,WON
9302,10/4/2022,0.4156,101.4433,5,975,AT75,PK-WFO,1664870982,WON2231,WON
9303,10/4/2022,0.4188,101.4433,359,925,AT75,PK-WFO,1664870989,WON2231,WON
9304,10/4/2022,0.4216,101.4434,5,850,AT75,PK-WFO,1664870994,WON2231,WON
9305,10/4/2022,0.4249,101.4434,5,800,AT75,PK-WFO,1664871000,WON2231,WON
9306,10/4/2022,0.4264,101.4434,5,775,AT75,PK-WFO,1664871003,WON2231,WON
9307,10/4/2022,0.4279,101.4436,6,750,AT75,PK-WFO,1664871006,WON2231,WON
9308,10/4/2022,0.4327,101.4438,4,650,AT75,PK-WFO,1664871016,WON2231,WON
9309,10/4/2022,0.4343,101.4438,4,625,AT75,PK-WFO,1664871019,WON2231,WON
9310,10/4/2022,0.4374,101.444,6,575,AT75,PK-WFO,1664871025,WON2231,WON
9311,10/4/2022,0.4388,101.444,6,550,AT75,PK-WFO,1664871028,WON2231,WON
9312,10/4/2022,0.4441,101.444,6,450,AT75,PK-WFO,1664871037,WON2231,WON
9313,10/4/2022,0.4456,101.4441,5,425,AT75,PK-WFO,1664871040,WON2231,WON
9314,10/4/2022,0.447,101.4442,1,400,AT75,PK-WFO,1664871043,WON2231,WON
9315,10/4/2022,0.4503,101.4442,1,350,AT75,PK-WFO,1664871049,WON2231,WON
9316,10/4/2022,0.4544,101.4443,4,0,AT75,PK-WFO,1664871057,WON2231,WON
9317,10/4/2022,0.4556,101.4443,2,0,AT75,PK-WFO,1664871060,WON2231,WON
9318,10/4/2022,0.4573,101.4443,2,0,AT75,PK-WFO,1664871065,WON2231,WON
9319,10/4/2022,0.458,101.4445,27,0,AT75,PK-WFO,1664871068,WON2231,WON
9320,10/4/2022,0.4602,101.4445,2,0,AT75,PK-WFO,1664871076,WON2231,WON
9321,10/4/2022,0.4609,101.4445,2,0,AT75,PK-WFO,1664871080,WON2231,WON
9322,10/4/2022,0.4618,101.4445,2,0,AT75,PK-WFO,1664871084,WON2231,WON
9323,10/4/2022,0.4623,101.4445,2,0,AT75,PK-WFO,1664871088,WON2231,WON
9324,10/4/2022,0.4631,101.4445,2,0,AT75,PK-WFO,1664871096,WON2231,WON
9325,10/4/2022,0.4635,101.4447,2,0,AT75,PK-WFO,1664871100,WON2231,WON
9326,10/4/2022,0.4637,101.4447,22,0,AT75,PK-WFO,1664871104,WON2231,WON
9327,10/4/2022,0.4638,101.4448,53,0,AT75,PK-WFO,1664871108,WON2231,WON
9328,10/4/2022,0.4638,101.445,87,0,AT75,PK-WFO,1664871112,WON2231,WON
9329,10/4/2022,0.4638,101.4454,90,0,AT75,PK-WFO,1664871121,WON2231,WON
9330,10/4/2022,0.4638,101.4455,90,0,AT75,PK-WFO,1664871125,WON2231,WON
9331,10/4/2022,0.4638,101.4457,73,0,AT75,PK-WFO,1664871129,WON2231,WON
9332,10/4/2022,0.4642,101.4459,14,0,AT75,PK-WFO,1664871137,WON2231,WON
9333,10/4/2022,0.4642,101.4459,2,0,AT75,PK-WFO,1664871138,WON2231,WON
9334,10/4/2022,0.4643,101.4459,2,0,AT75,PK-WFO,1664871143,WON2231,WON
9335,10/4/2022,0.4645,101.4459,2,0,AT75,PK-WFO,1664871147,WON2231,WON
9336,10/4/2022,0.4649,101.4459,2,0,AT75,PK-WFO,1664871155,WON2231,WON
9337,10/4/2022,0.465,101.4459,2,0,AT75,PK-WFO,1664871161,WON2231,WON
9338,10/4/2022,0.4652,101.4459,2,0,AT75,PK-WFO,1664871164,WON2231,WON
9339,10/4/2022,0.4654,101.4459,2,0,AT75,PK-WFO,1664871168,WON2231,WON
9340,10/4/2022,0.4655,101.446,19,0,AT75,PK-WFO,1664871176,WON2231,WON
9341,10/4/2022,0.4655,101.446,56,0,AT75,PK-WFO,1664871180,WON2231,WON
9342,10/4/2022,0.4655,101.4462,78,0,AT75,PK-WFO,1664871184,WON2231,WON
9343,10/4/2022,0.4655,101.4462,84,0,AT75,PK-WFO,1664871188,WON2231,WON
9344,10/4/2022,0.4655,101.4466,90,0,AT75,PK-WFO,1664871196,WON2231,WON
9345,10/4/2022,0.4655,101.4466,90,0,AT75,PK-WFO,1664871200,WON2231,WON
9346,10/4/2022,0.4655,101.4467,90,0,AT75,PK-WFO,1664871204,WON2231,WON
